Title,Description,Author,Link,Image
"David Bordwell, Preeminent Film Scholar, Dies at 76","David Bordwell, the noted film scholar, teacher, author and researcher known for sharing his knowledge and enthusiasm of cinema with movie lovers everywhere, has died. He was 76. Bordwell died Thursday after a long illness, the University of Wisconsin-Madison announced. He taught at the school from 1973 until his retirement in 2004 and was its […]",Mike Barnes,https://www.hollywoodreporter.com/movies/movie-news/david-bordwell-dead-film-scholar-1235841116/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/David-Bordwell-obit-temp-getty-H-2024.jpg?w=450&h=253&crop=1
Stellan Skarsgard Says He Joined ‘Mamma Mia!’ Because He Got to Embrace His Inner “Bimbo”,"Stellan Skarsgard revealed that he was hesitant to star in Mamma Mia!, but once he realized he just had to “look cute and be silly,” he was all in. The veteran actor recently admitted to Vanity Fair that he was initially taken aback when asked to be in the 2008 movie musical with Meryl Streep […]",Carly Thomas,https://www.hollywoodreporter.com/movies/movie-news/stellan-skarsgard-joined-mamma-mia-play-bimbo-1235841059/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Stellan-Skarsgard-mamma-mia-everett-H-2024.jpg?w=450&h=253&crop=1
Joshua Jackson Joins Sony’s ‘Karate Kid’ (Exclusive),"Joshua Jackson is putting on his dogi. In his first feature film role in almost 10 years, the actor has joined the cast of Sony Pictures’ latest installment of Karate Kid. Ben Wang, who led the cast of Disney+ series American Born Chinese, is starring in the coming-of-age martial arts drama, which also has Jackie […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/joshua-jackson-joins-sonys-karate-kid-1235840696/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Joshua-Jackson-Headshot_Photo-Credit-Leigh-Keily-H-2024.jpg?w=450&h=253&crop=1
Wendell Pierce Cast as Perry White in James Gunn’s ‘Superman’ (Exclusive),"Great Caesar’s Ghost, Perry White has been found. Wendell Pierce, perhaps best known for his work as a detective on HBO’s seminal crime series The Wire, has been cast as the iconic editor-in-chief of The Daily Planet in James Gunn’s Superman. The new feature based on the DC Comics character began rolling in Atlanta on […]",Borys Kit,https://www.hollywoodreporter.com/movies/movie-news/superman-casts-wendell-pierce-as-perry-white-1235840790/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/Wendell-Pierce-GettyImages-1926006738-H-2024.jpg?w=450&h=253&crop=1
Damien Chazelle Weighs Prospects of Next Project After Box Office Flop: “‘Babylon’ Didn’t Work at All”,"In Hollywood, they say you’re only as good as your last credit. Damien Chazelle is weighing what that means for him following the box office failure of his big-budget film Babylon starring Margot Robbie, Brad Pitt and Diego Calva. Made for a reported $80 million before marketing costs, the Paramount Pictures release opened to a […]",Chris Gardner,https://www.hollywoodreporter.com/movies/movie-news/damien-chazelle-babylon-flop-next-movie-1235840821/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/GettyImages-1473170955-H-2024.jpg?w=450&h=253&crop=1
Kieron Gillen Launching ‘The Power Fantasy’ Comic Book,"In the world of comic books, the term “superpowered” individual can mean a lot of things — from the ability to fly to invisibility. But in the wrold of The Power Fantasy, it has a more specific meaning: anyone who has as much destructive power as the United States’ nuclear arsenal. That’s the pitch for […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/kieron-gillen-launching-the-power-fantasy-comic-1235840258/,https://www.hollywoodreporter.com/wp-content/uploads/2024/03/TPF-PROMO-2-image-H-2024.jpg?w=450&h=253&crop=1
10 of Timothée Chalamet’s Most Memorable Films,"One day Timothée Chalamet had small-ish roles in projects like Homeland and Interstellar, and the next, he was the Oscar-nominated up-and-comer that seemingly every director wanted to work with, thanks to his emotional turn as Elio in Call Me by Your Name. His role in Luca Guadagnino’s 2018 coming-of-age drama that also starred Armie Hammer […]",Christy Piña,https://www.hollywoodreporter.com/lists/most-popular-timothee-chalamet-movies/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Timothee-Chalamet.jpg?w=450&h=253&crop=1
Berlin’s Carlo Chatrian Defends “Freedom of Speech” at Awards Gala Amid Political Backlash,"The 2024 edition of the Berlinale continues to generate heated debate around Israel’s war in Gaza, with out-going Berlin festival artistic director Carlo Chatrian defending the Feb. 24 closing awards show speeches against mounting criticism from German politicians and media. “This year’s festival was a place for dialogue and exchange for ten days; yet once […]",Etan Vlessing,https://www.hollywoodreporter.com/movies/movie-news/berlins-carlo-chatrian-awards-speeches-targets-violence-unacceptable-1235840598/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Ben-Russell-l-and-Servan-Decle-r-wore-Palestinian-scarves-on-stage-at-the-Berlinale.jpg?w=450&h=253&crop=1
Denis Villeneuve Talks ‘Dune 2’ and Why ‘Blade Runner 2049’ Still Keeps Him Up at Night,"You’d be hard-pressed to find a filmmaker who has put together a finer body of work than Denis Villeneuve has since making his U.S. debut in 2013. From the mold-breaking thrillers of Prisoners, Enemy and Sicario to a murderers’ row of sci-fi films including Arrival, Blade Runner 2049 and Dune, the French Canadian director’s films […]",Brian Davids,https://www.hollywoodreporter.com/movies/movie-features/dune-part-two-denis-villeneuve-directing-timothee-chalamet-zendaya-1235837162/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/8fea_villeneuve-MAIN-SPLASH-2024.jpg?w=450&h=253&crop=1
"Martin McDonagh Set for Masterclass, Career Retrospective at Hong Kong Film Festival","Martin McDonagh is set for a masterclass and career retrospective at the 48th Hong Kong International Film Festival (HKIFF). The British-Irish playwright, screenwriter, director and producer will discuss his career in theater and film and his inspirations with an audience in Hong Kong. In a career spanning three decades, McDonagh has won an Academy Award, […]",Abid Rahman,https://www.hollywoodreporter.com/movies/movie-news/martin-mcdonagh-masterclass-retrospective-hong-kong-film-festival-1235840345/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/GettyImages-1455120015-1.jpg?w=450&h=253&crop=1
Hayden Christensen Thought ‘Star Wars’ “Wasn’t a Possibility” After Leonardo DiCaprio Casting Rumors,Hayden Christensen knew he was shooting for the stars (in more ways than one) during his auditions for Star Wars. The actor revealed this week he nearly lost hope for the project when he heard his name in contention with Leonardo DiCaprio. Christensen played Anakin Skywalker in Star Wars: Attack of the Clones (2002) and […],Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/hayden-christensen-star-wars-leonardo-dicaprio-1235840289/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/HaydenChristensenGettyImages-1245131254.jpg?w=450&h=253&crop=1
"‘Soundtrack to a Coup D’Etat’ Review: Kinetic Doc Connects Jazz, Decolonization and the Birth of the United Nations",Johan Grimonprez delves into Belgium's past to investigate the plot against Congolese independence.,Lovia Gyarkye,https://www.hollywoodreporter.com/movies/movie-reviews/soundtrack-to-a-coup-detat-review-1235813495/,https://www.hollywoodreporter.com/wp-content/uploads/2024/01/Still-SOUNDTRACK-TO-A-COUP-DETAT_featuring-Andree-BlouinTerence-Spencer_Popperfoto-copy.jpg?w=450&h=253&crop=1
"Francis Ford Coppola Shares ‘The Outsiders’ Audition Tapes From Tom Cruise, Patrick Swayze","Four decades after its release, director Francis Ford Coppola took to Instagram on Thursday to share audition tapes from his 1983 film, The Outsiders. The film, based on the 1963 novel by S.E. Hinton, is known for, among other things, launching the careers of many of its young stars, including Rob Lowe, Tom Cruise, Patrick […]",Zoe G Phillips,https://www.hollywoodreporter.com/movies/movie-news/francis-ford-coppola-the-outsiders-audition-tapes-1235840209/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/M8DOUTS_EC001-copy.jpg?w=450&h=253&crop=1
Oscars’ Best Casting Award: Which Movies Would’ve Won Over 96 Years of Academy History?,"For the first time in a quarter century, a new Oscar category is upon us. Beginning in 2026, honoring films from 2025, the Academy will recognize the best casting of the year. It’s a long-overdue and well-deserved recognition for the casting directors who place such an integral building block in a film’s production but have […]",Ben Zauzmer,https://www.hollywoodreporter.com/lists/oscars-casting-category-award-movies-every-year-winner-1927-2023/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/2024_02-Casting-01.jpg?w=450&h=253&crop=1
‘Superman: Legacy’ Gets Title Change From James Gunn,"Drop the Legacy. James Gunn revealed that his new Superman movie will simply be called Superman, writing in a post celebrating the first day of filming, “When I finished the first draft of the script, I called the film Superman: Legacy. By the time I locked the final draft, it was clear the title was SUPERMAN. […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/superman-legacy-gets-title-change-james-gunn-1235838713/,https://www.hollywoodreporter.com/wp-content/uploads/2023/12/GettyImages-1332042699-copy.jpg?w=450&h=253&crop=1
‘Everything Everywhere’ Duo Daniels Set Next Movie for 2026 Release,"Almost a year after Everything Everywhere All at Once took over the Oscars, the filmmaking duo behind the indie sensation are getting closer to their next feature. Universal has set a June 12, 2026, release date for the next film from filmmakers Daniels (Daniel Kwan and Daniel Scheinert). No other details were available, though the […]",Aaron Couch,https://www.hollywoodreporter.com/movies/movie-news/everything-everywhere-duo-the-daniels-set-next-movie-1235840045/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/GettyImages-2001475055-copy.jpg?w=450&h=253&crop=1
Jared Leto Shares ‘Tron: Ares’ First-Look Image,"Jared Leto took to Instagram on Thursday to unveil a first look at Tron: Ares, the latest installment in the Tron franchise now shooting in Vancouver. Tron: Ares stars Leto as Ares, a computer program sent from the digital world into the real world on a dangerous mission to introduce artificial intelligence beings to humans. The Disney tentpole […]",Etan Vlessing,https://www.hollywoodreporter.com/movies/movie-news/jared-letos-tron-ares-1235840009/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Lightlines_study_240228_HeroFinal_4x5HiRes-copy.jpg?w=450&h=253&crop=1
Emily Blunt in Talks to Join Dwayne Johnson in A24’s ‘The Smashing Machine’,"Emily Blunt is in talks to star opposite Dwayne Johnson in A24’s The Smashing Machine, which is written and directed by Benny Safdie. Johnson is set to star in The Smashing Machine as real-life mixed martial arts fighter Mark Kerr, a two-time UFC Heavyweight Tournament Champion. Blunt would star as Dawn Staples, the new wife to Kerr. […]",Beatrice Verhoeven,https://www.hollywoodreporter.com/movies/movie-news/emily-blunt-join-dwayne-johnson-the-smashing-machine-1235839894/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Emily-Blunt-BAFTA-Carpet-GettyImages-2020542897-H-2024.jpg?w=450&h=253&crop=1
‘Cabrini’ Review: A Bluntly Effective Portrait of a Saint From ‘Sound of Freedom’ Team,The story of the Italian nun who established an empire of charitable institutions is recounted in this biographical drama from Angel Studios.,Frank Scheck,https://www.hollywoodreporter.com/movies/movie-reviews/cabrini-review-sound-of-freedom-1235832904/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Cabrini-Images_Cabrini-Sitting-H-2024.jpg?w=450&h=253&crop=1
Robin Wright Praises ‘Damsel’ Co-Star Millie Bobby Brown: “A Little Powerhouse”,"Robin Wright has high praise for her Damsel co-star Millie Bobby Brown. While appearing on The Tonight Show Starring Jimmy Fallon on Wednesday, the host asked what it was like to work alongside Brown and Angela Bassett in the Netflix movie, to which Wright responded, “They were both amazing.” She added, “That Millie is a […]",Tatiana Tenreyro,https://www.hollywoodreporter.com/movies/movie-news/robin-wright-praises-millie-bobby-brown-damsel-1235839819/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Robin-Wright-Millie-Bobby-Brown-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
"Dwayne Johnson, Bad Bunny and Jennifer Lawrence Among Additional 2024 Oscar Presenters","Bad Bunny, Chris Hemsworth, Dwayne Johnson, Michael Keaton, Regina King, Jennifer Lawrence, Kate McKinnon, Rita Moreno, John Mulaney, Catherine O’Hara, Octavia Spencer and Ramy Youssef have been added as presenters for the 2024 Oscars, showrunner Raj Kapoor and executive producers Molly McNearney and Katy Mullan announced Thursday. The newly added presenters will join previously announced ones that include Mahershala […]",Beatrice Verhoeven,https://www.hollywoodreporter.com/movies/movie-news/2024-oscars-presenters-bad-bunny-jennifer-lawrence-1235839743/,https://www.hollywoodreporter.com/wp-content/uploads/2024/02/Dwayne-Johnson-Bad-Bunny-and-Jennifer-Lawrence-Split-Getty-H-2024.jpg?w=450&h=253&crop=1
